customer_id,name,gender,age,city,signup_date,Year,QTR,Month,Month_Name
C01067,Kismat Jain,M,27,Bangalore,2024-10-22,2024,4,10,October
C01068,Miraya Choudhry,F,20,Chennai,2025-07-18,2025,3,7,July
C01069,Hiran Dey,M,26,Hyderabad,2025-10-06,2025,4,10,October
C01070,Zara Babu,M,25,Kolkata,2024-06-03,2024,2,6,June
C01071,Aarush Sodhi,F,18,Kolkata,2025-02-01,2025,1,2,February
C01072,Rati Behl,M,30,Kolkata,2025-05-23,2025,2,5,May
C01073,Priyansh Deol,F,19,Kolkata,2025-01-21,2025,1,1,January
C01074,Khushi Mander,F,27,Kolkata,2024-04-20,2024,2,4,April
C01075,Vardaniya Hayre,M,30,Ahmedabad,2025-08-14,2025,3,8,August
C01076,Heer Kanda,Other,24,Delhi,2025-07-19,2025,3,7,July
C01077,Anaya Hora,M,31,Ahmedabad,2025-05-24,2025,2,5,May
C01078,Amira Thaman,M,28,Hyderabad,2025-07-23,2025,3,7,July
C01079,Shalv Saini,F,21,Hyderabad,2025-09-21,2025,3,9,September
C01080,Aaryahi Sami,F,24,Chennai,2024-06-20,2024,2,6,June
C01081,Adah Guha,M,35,Bangalore,2025-08-16,2025,3,8,August
C01082,Shlok Gill,F,33,Mumbai,2025-07-06,2025,3,7,July
C01083,Bhamini Lata,F,49,Mumbai,2025-02-08,2025,1,2,February
C01084,Miraya Ratta,Other,24,Bangalore,2025-03-10,2025,1,3,March
C01085,Zaina Sridhar,Other,28,Bangalore,2025-06-08,2025,2,6,June
C01086,Amira Ramaswamy,F,24,Ahmedabad,2025-01-10,2025,1,1,January
C01087,Kimaya Sundaram,Other,21,Hyderabad,2024-09-18,2024,3,9,September
C01088,Vardaniya Ratti,F,24,Mumbai,2025-03-05,2025,1,3,March
C01089,Biju Bir,Other,23,Kolkata,2025-09-30,2025,3,9,September
C01090,Yuvaan Ghosh,M,31,Hyderabad,2024-06-06,2024,2,6,June
C01091,Rania Mane,M,25,Pune,2025-03-13,2025,1,3,March
C01092,Tara Shankar,M,26,Delhi,2025-01-13,2025,1,1,January
C01093,Trisha Goel,F,24,Chennai,2025-03-28,2025,1,3,March
C01094,Shanaya Arora,Other,24,Chennai,2025-09-30,2025,3,9,September
C01095,Tiya Bala,F,28,Delhi,2025-09-07,2025,3,9,September
C01096,Aaina Bali,M,48,Hyderabad,2025-06-09,2025,2,6,June
C01097,Dhanuk Ramesh,F,33,Ahmedabad,2024-07-23,2024,3,7,July
C01098,Elakshi Swaminathan,M,35,Hyderabad,2024-08-10,2024,3,8,August
C01099,Nirvi Ramachandran,F,18,Hyderabad,2023-12-21,2023,4,12,December
C01100,Shalv Dutt,F,29,Bangalore,2025-02-18,2025,1,2,February
C01101,Ahana  Mannan,F,24,Ahmedabad,2024-10-27,2024,4,10,October
C01102,Aaryahi Jha,M,32,Bangalore,2025-01-31,2025,1,1,January
C01103,Reyansh Yadav,M,37,Delhi,2024-05-02,2024,2,5,May
C01104,Kashvi Saraf,M,30,Chennai,2025-01-05,2025,1,1,January
C01105,Tushar Bahri,M,28,Ahmedabad,2024-08-31,2024,3,8,August
C01106,Samar Gaba,M,29,Chennai,2024-10-07,2024,4,10,October
C01107,Mamooty Maharaj,F,27,Ahmedabad,2024-03-02,2024,1,3,March
C01108,Pari Vig,F,18,Chennai,2025-09-21,2025,3,9,September
C01109,Heer Choudhary,M,28,Kolkata,2024-03-27,2024,1,3,March
C01110,Vihaan Bir,M,21,Pune,2024-11-25,2024,4,11,November
C01111,Adah Chahal,F,18,Pune,2025-01-15,2025,1,1,January
C01112,Aradhya Gupta,M,31,Ahmedabad,2025-05-21,2025,2,5,May
C01113,Miraan Grewal,M,18,Chennai,2024-06-15,2024,2,6,June
C01114,Aarav Ratta,F,30,Ahmedabad,2024-09-10,2024,3,9,September
C01115,Bhamini Banerjee,F,24,Delhi,2025-08-20,2025,3,8,August
C01116,Vivaan Krishnan,F,19,Hyderabad,2025-05-09,2025,2,5,May
C01117,Jivin Chadha,M,35,Bangalore,2024-01-24,2024,1,1,January
C01118,Renee Bhatia,M,34,Pune,2024-03-17,2024,1,3,March
C01119,Dhruv Gade,Other,34,Kolkata,2024-04-24,2024,2,4,April
C01120,Biju Bail,Other,26,Delhi,2024-11-04,2024,4,11,November
C01121,Shalv Bandi,Other,21,Hyderabad,2023-11-20,2023,4,11,November
C01122,Kabir Ramakrishnan,F,25,Kolkata,2024-10-12,2024,4,10,October
C01123,Vivaan Yogi,Other,28,Ahmedabad,2024-04-23,2024,2,4,April
C01124,Seher Balakrishnan,Other,18,Delhi,2024-11-20,2024,4,11,November
C01125,Yashvi Krishna,F,33,Chennai,2025-07-08,2025,3,7,July
C01126,Ivana Choudhary,M,41,Kolkata,2025-05-21,2025,2,5,May
C01127,Shaan Wali,Other,27,Hyderabad,2024-08-04,2024,3,8,August
C01128,Kanav Goswami,Other,29,Mumbai,2024-06-23,2024,2,6,June
C01129,Neysa Ranganathan,M,44,Ahmedabad,2025-09-02,2025,3,9,September
C01130,Hridaan Dugar,M,35,Mumbai,2024-05-19,2024,2,5,May
C01131,Vivaan Chakrabarti,M,32,Delhi,2024-12-13,2024,4,12,December
C01132,Uthkarsh Deol,M,25,Hyderabad,2025-07-11,2025,3,7,July
C01133,Rohan Bhargava,F,38,Bangalore,2024-04-02,2024,2,4,April
C01134,Nehmat Verma,Other,30,Kolkata,2024-02-22,2024,1,2,February
C01135,Dhruv Vyas,M,32,Mumbai,2025-10-22,2025,4,10,October
C01136,Nakul Bajaj,Other,18,Chennai,2024-04-21,2024,2,4,April
C01137,Divyansh Deo,F,38,Bangalore,2024-10-07,2024,4,10,October
C01138,Anvi Rana,M,31,Kolkata,2024-01-21,2024,1,1,January
C01139,Nayantara Deep,Other,24,Kolkata,2024-10-04,2024,4,10,October
C01140,Devansh Dewan,Other,37,Pune,2024-01-05,2024,1,1,January
C01141,Hazel Deep,F,33,Ahmedabad,2025-01-08,2025,1,1,January
C01142,Zoya Dhingra,M,37,Kolkata,2024-03-14,2024,1,3,March
C01143,Jivika Khanna,M,24,Kolkata,2025-09-05,2025,3,9,September
C01144,Samar Chada,M,25,Mumbai,2024-11-20,2024,4,11,November
C01145,Madhup Kota,Other,26,Bangalore,2025-08-04,2025,3,8,August
C01146,Ehsaan Salvi,M,23,Bangalore,2025-10-25,2025,4,10,October
C01147,Aaryahi Kala,F,27,Pune,2025-09-28,2025,3,9,September
C01148,Saira Date,F,36,Chennai,2024-11-25,2024,4,11,November
C01149,Indrajit Srinivasan,F,23,Ahmedabad,2025-07-06,2025,3,7,July
C01150,Veer Ratti,Other,32,Ahmedabad,2024-08-03,2024,3,8,August
C01151,Kanav Gola,M,18,Mumbai,2024-04-23,2024,2,4,April
C01152,Manjari Baral,F,33,Kolkata,2024-08-22,2024,3,8,August
C01153,Amira Bumb,M,33,Kolkata,2023-11-30,2023,4,11,November
C01154,Taran Thaker,M,26,Kolkata,2025-09-23,2025,3,9,September
C01155,Arhaan Virk,F,25,Delhi,2025-07-12,2025,3,7,July
C01156,Jivika Warrior,M,37,Ahmedabad,2024-12-08,2024,4,12,December
C01157,Aayush Sekhon,F,20,Pune,2025-05-15,2025,2,5,May
C01158,Yuvaan Bhat,M,43,Pune,2025-09-28,2025,3,9,September
C01159,Vidur Din,F,29,Chennai,2025-04-23,2025,2,4,April
C01160,Bhamini Sen,F,25,Ahmedabad,2025-04-26,2025,2,4,April
C01161,Dharmajan Kulkarni,Other,18,Bangalore,2024-05-17,2024,2,5,May
C01162,Hunar Krishnan,M,35,Mumbai,2024-10-03,2024,4,10,October
C01163,Hansh Soni,F,30,Ahmedabad,2025-10-13,2025,4,10,October
C01164,Manjari Warrior,F,35,Chennai,2023-11-11,2023,4,11,November
C01165,Kartik Kapoor,Other,41,Kolkata,2025-02-27,2025,1,2,February
C01166,Kimaya Garde,Other,23,Bangalore,2025-02-02,2025,1,2,February
C01167,Riaan Sundaram,M,26,Ahmedabad,2024-11-24,2024,4,11,November
C01168,Onkar Krishna,M,22,Kolkata,2025-08-24,2025,3,8,August
C01169,Amani Sunder,Other,24,Ahmedabad,2025-01-24,2025,1,1,January
C01170,Veer Kapoor,Other,38,Pune,2025-05-21,2025,2,5,May
C01171,Taran Aggarwal,M,36,Mumbai,2024-07-06,2024,3,7,July
C01172,Yuvaan Varty,M,30,Chennai,2025-05-28,2025,2,5,May
C01173,Hiran Agrawal,Other,34,Kolkata,2024-07-31,2024,3,7,July
C01174,Dhruv Raj,M,44,Hyderabad,2024-06-18,2024,2,6,June
C01175,Samiha Mahal,M,26,Delhi,2024-07-16,2024,3,7,July
C01176,Himmat Sarma,M,36,Hyderabad,2025-03-11,2025,1,3,March
C01177,Miraya Tara,M,35,Hyderabad,2025-07-21,2025,3,7,July
C01178,Jiya Bera,F,23,Hyderabad,2025-03-20,2025,1,3,March
C01179,Urvi Seshadri,F,29,Delhi,2025-05-11,2025,2,5,May
C01180,Azad Rattan,F,24,Pune,2024-08-08,2024,3,8,August
C01181,Divij Kashyap,F,42,Kolkata,2024-03-12,2024,1,3,March
C01182,Misha Kadakia,Other,20,Bangalore,2023-12-11,2023,4,12,December
C01183,Renee Dass,Other,18,Hyderabad,2024-06-06,2024,2,6,June
C01184,Hiran Bora,M,18,Pune,2024-12-05,2024,4,12,December
C01185,Piya Sathe,F,25,Ahmedabad,2025-09-30,2025,3,9,September
C01186,Sana Krishnan,M,32,Ahmedabad,2025-08-30,2025,3,8,August
C01187,Stuvan Saini,Other,18,Pune,2025-01-20,2025,1,1,January
C01188,Vihaan Bumb,F,31,Mumbai,2025-10-22,2025,4,10,October
C01189,Renee Mani,F,32,Bangalore,2024-06-02,2024,2,6,June
C01190,Taran Tailor,F,26,Hyderabad,2025-01-01,2025,1,1,January
C01191,Prerak Mani,F,28,Hyderabad,2025-06-06,2025,2,6,June
C01192,Taimur Ahuja,M,34,Delhi,2024-07-14,2024,3,7,July
C01193,Neysa Goyal,M,32,Delhi,2024-09-05,2024,3,9,September
C01194,Reyansh Doctor,Other,31,Delhi,2024-08-07,2024,3,8,August
C01195,Abram Ratta,F,18,Kolkata,2025-02-02,2025,1,2,February
C01196,Pari Joshi,Other,25,Hyderabad,2025-10-21,2025,4,10,October
C01197,Vritika Thakkar,Other,20,Hyderabad,2024-09-18,2024,3,9,September
C01198,Piya Rege,F,34,Mumbai,2024-11-29,2024,4,11,November
C01199,Siya Comar,Other,26,Mumbai,2024-12-26,2024,4,12,December
C01200,Uthkarsh Chahal,Other,41,Hyderabad,2025-04-08,2025,2,4,April
C01201,Rohan Subramaniam,M,39,Chennai,2025-03-07,2025,1,3,March
C01202,Madhup Tank,Other,40,Chennai,2023-12-02,2023,4,12,December
C01203,Yakshit Khurana,Other,27,Chennai,2025-09-05,2025,3,9,September
C01204,Tarini Sen,F,24,Kolkata,2024-11-02,2024,4,11,November
C01205,Alisha Wali,F,27,Ahmedabad,2025-07-04,2025,3,7,July
C01206,Tanya Trivedi,F,37,Delhi,2025-06-08,2025,2,6,June
C01207,Kimaya Boase,F,39,Chennai,2025-05-28,2025,2,5,May
C01208,Vanya Badal,Other,27,Kolkata,2025-04-19,2025,2,4,April
C01209,Zara Devi,Other,39,Bangalore,2025-01-24,2025,1,1,January
C01210,Kartik Konda,M,28,Pune,2024-02-12,2024,1,2,February
C01211,Adah Mand,Other,31,Chennai,2025-05-14,2025,2,5,May
C01212,Riaan Bansal,F,26,Bangalore,2024-06-25,2024,2,6,June
C01213,Samiha Kumar,F,46,Bangalore,2023-12-24,2023,4,12,December
C01214,Navya Chauhan,F,44,Chennai,2023-11-26,2023,4,11,November
C01215,Khushi Lad,Other,36,Pune,2024-08-14,2024,3,8,August
C01216,Lakshay Shetty,F,28,Chennai,2024-10-21,2024,4,10,October
C01217,Kismat Bedi,Other,18,Chennai,2025-04-18,2025,2,4,April
C01218,Dhruv Kala,M,30,Mumbai,2025-01-01,2025,1,1,January
C01219,Dishani Lalla,Other,34,Delhi,2025-02-27,2025,1,2,February
C01220,Sana Kohli,M,18,Kolkata,2023-12-06,2023,4,12,December
C01221,Badal Viswanathan,Other,44,Pune,2024-09-14,2024,3,9,September
C01222,Kashvi Swamy,Other,41,Mumbai,2024-02-26,2024,1,2,February
C01223,Yakshit Talwar,Other,22,Hyderabad,2023-12-06,2023,4,12,December
C01224,Samarth Raja,Other,31,Ahmedabad,2024-04-19,2024,2,4,April
C01225,Raunak Ramakrishnan,F,31,Chennai,2025-01-17,2025,1,1,January
C01226,Yuvaan Sandal,F,29,Kolkata,2025-05-06,2025,2,5,May
C01227,Navya Contractor,F,32,Hyderabad,2024-08-30,2024,3,8,August
C01228,Vidur Chhabra,Other,24,Delhi,2024-07-07,2024,3,7,July
C01229,Seher Gulati,F,29,Delhi,2024-02-22,2024,1,2,February
C01230,Piya Dyal,Other,31,Ahmedabad,2024-02-12,2024,1,2,February
C01231,Kashvi Chakraborty,Other,25,Pune,2023-12-28,2023,4,12,December
C01232,Lakshay Bhatti,Other,35,Chennai,2024-10-09,2024,4,10,October
C01233,Stuvan Vig,M,30,Mumbai,2025-01-30,2025,1,1,January
C01234,Badal Dhingra,F,26,Bangalore,2025-02-07,2025,1,2,February
C01235,Mamooty Sani,F,22,Mumbai,2025-02-08,2025,1,2,February
C01236,Misha Bali,Other,35,Chennai,2024-11-09,2024,4,11,November
C01237,Vivaan Chaudhari,Other,30,Mumbai,2025-04-01,2025,2,4,April
C01238,Shalv Kakar,Other,23,Pune,2024-12-09,2024,4,12,December
C01239,Hunar Sidhu,Other,27,Bangalore,2025-02-02,2025,1,2,February
C01240,Zain Venkatesh,M,27,Pune,2023-12-29,2023,4,12,December
C01241,Aaryahi Kulkarni,M,36,Chennai,2024-06-15,2024,2,6,June
C01242,Trisha Comar,F,42,Pune,2024-03-08,2024,1,3,March
C01243,Parinaaz Choudhry,F,28,Chennai,2024-11-02,2024,4,11,November
C01244,Samiha Chaudhary,Other,32,Chennai,2024-08-26,2024,3,8,August
C01245,Rohan De,F,35,Bangalore,2024-08-30,2024,3,8,August
C01246,Hunar Dalal,F,20,Hyderabad,2025-02-18,2025,1,2,February
C01247,Pihu Chhabra,Other,30,Bangalore,2024-07-03,2024,3,7,July
C01248,Veer Garde,F,33,Delhi,2025-09-16,2025,3,9,September
C01249,Nirvaan Kamdar,Other,34,Bangalore,2025-08-16,2025,3,8,August
C01250,Himmat Rajagopalan,Other,27,Kolkata,2024-07-11,2024,3,7,July
C01251,Mehul Sha,Other,19,Chennai,2025-11-02,2025,4,11,November
C01252,Nirvaan Dube,F,33,Hyderabad,2024-01-26,2024,1,1,January
C01253,Romil Tak,M,31,Mumbai,2025-01-31,2025,1,1,January
C01254,Umang Khurana,M,36,Pune,2024-02-09,2024,1,2,February
C01255,Anvi Hegde,F,18,Ahmedabad,2024-03-31,2024,1,3,March
C01256,Mishti Chokshi,M,30,Pune,2025-06-28,2025,2,6,June
C01257,Raunak Thakkar,Other,27,Mumbai,2025-05-22,2025,2,5,May
C01258,Yuvaan Kadakia,M,26,Ahmedabad,2025-02-24,2025,1,2,February
C01259,Mishti Saran,F,20,Mumbai,2025-02-06,2025,1,2,February
C01260,Dishani Srivastava,F,22,Hyderabad,2024-08-12,2024,3,8,August
C01261,Himmat Viswanathan,M,31,Ahmedabad,2025-04-04,2025,2,4,April
C01262,Dhruv Loke,F,24,Delhi,2024-08-07,2024,3,8,August
C01263,Lakshit Comar,M,22,Mumbai,2025-06-09,2025,2,6,June
C01264,Aradhya Sawhney,F,29,Bangalore,2023-12-11,2023,4,12,December
C01265,Abram Bera,M,23,Kolkata,2024-08-23,2024,3,8,August
C01266,Rasha Yohannan,Other,29,Kolkata,2024-02-22,2024,1,2,February
C01267,Samar Shan,F,29,Kolkata,2025-01-14,2025,1,1,January
C01268,Lakshit Halder,F,31,Kolkata,2024-04-25,2024,2,4,April
C01269,Devansh Chand,M,22,Hyderabad,2024-02-12,2024,1,2,February
C01270,Vedika Shroff,Other,36,Delhi,2025-07-16,2025,3,7,July
C01271,Vritika Seth,Other,36,Pune,2024-02-05,2024,1,2,February
C01272,Manjari Ganesh,M,29,Pune,2024-08-02,2024,3,8,August
C01273,Manjari Jayaraman,Other,32,Delhi,2024-08-06,2024,3,8,August
C01274,Sara Bahl,M,33,Hyderabad,2025-09-07,2025,3,9,September
C01275,Ishita Chana,Other,34,Delhi,2025-04-19,2025,2,4,April
C01276,Hunar Bakshi,M,34,Pune,2025-06-13,2025,2,6,June
C01277,Jayesh Bansal,F,33,Mumbai,2025-08-04,2025,3,8,August
C01278,Neelofar Char,M,32,Kolkata,2024-09-16,2024,3,9,September
C01279,Taimur Handa,Other,33,Chennai,2024-01-25,2024,1,1,January
C01280,Myra Karan,M,18,Bangalore,2024-12-26,2024,4,12,December
C01281,Prisha Chawla,M,20,Chennai,2025-08-02,2025,3,8,August
C01282,Yakshit Chaudhari,F,34,Ahmedabad,2025-06-25,2025,2,6,June
C01283,Oorja Balan,Other,21,Pune,2024-01-02,2024,1,1,January
C01284,Darshit Bose,F,30,Mumbai,2025-02-15,2025,1,2,February
C01285,Miraan Shukla,F,23,Ahmedabad,2025-01-07,2025,1,1,January
C01286,Chirag Ghose,F,31,Delhi,2024-01-02,2024,1,1,January
C01287,Jayant Badal,M,18,Kolkata,2023-11-19,2023,4,11,November
C01288,Darshit Kannan,M,32,Delhi,2024-10-23,2024,4,10,October
C01289,Charvi Bakshi,M,28,Mumbai,2024-11-14,2024,4,11,November
C01290,Hridaan Khare,M,22,Hyderabad,2024-02-03,2024,1,2,February
C01291,Piya Dave,Other,37,Mumbai,2024-04-16,2024,2,4,April
C01292,Divit Dua,M,43,Pune,2024-12-29,2024,4,12,December
C01293,Aarna Vaidya,Other,18,Hyderabad,2024-11-15,2024,4,11,November
C01294,Tiya Sama,F,24,Chennai,2024-06-11,2024,2,6,June
C01295,Shlok Keer,Other,18,Hyderabad,2025-10-27,2025,4,10,October
C01296,Suhana Chada,Other,18,Hyderabad,2024-12-28,2024,4,12,December
C01297,Myra Jani,Other,30,Bangalore,2024-09-17,2024,3,9,September
C01298,Divyansh Bath,Other,21,Hyderabad,2024-08-17,2024,3,8,August
C01299,Arhaan Sen,M,21,Bangalore,2024-12-21,2024,4,12,December
C01300,Jayan Bhandari,F,23,Ahmedabad,2024-02-28,2024,1,2,February
C01301,Taimur Bhasin,F,29,Bangalore,2024-12-30,2024,4,12,December
C01302,Mannat Suresh,Other,38,Chennai,2024-05-18,2024,2,5,May
C01303,Nitara Rao,F,32,Mumbai,2025-07-05,2025,3,7,July
C01304,Navya Shenoy,M,32,Hyderabad,2025-08-31,2025,3,8,August
C01305,Ahana  Chokshi,F,23,Kolkata,2024-11-19,2024,4,11,November
C01306,Lavanya Vaidya,Other,37,Bangalore,2024-02-28,2024,1,2,February
C01307,Shayak Raj,Other,38,Chennai,2024-10-31,2024,4,10,October
C01308,Lavanya Kala,Other,36,Mumbai,2024-11-29,2024,4,11,November
C01309,Siya Rajagopal,F,23,Bangalore,2025-06-17,2025,2,6,June
C01310,Tanya Dubey,Other,36,Bangalore,2024-07-14,2024,3,7,July
C01311,Arhaan Shere,F,39,Bangalore,2024-02-03,2024,1,2,February
C01312,Badal Bhakta,M,36,Ahmedabad,2025-04-02,2025,2,4,April
C01313,Dishani Aurora,M,28,Delhi,2024-04-25,2024,2,4,April
C01314,Rati Mall,F,23,Delhi,2024-08-04,2024,3,8,August
C01315,Armaan Bhakta,F,31,Kolkata,2024-02-21,2024,1,2,February
C01316,Kismat Din,F,25,Mumbai,2025-02-15,2025,1,2,February
C01317,Nirvi Wadhwa,M,18,Ahmedabad,2024-04-19,2024,2,4,April
C01318,Manikya Dixit,M,24,Ahmedabad,2024-04-04,2024,2,4,April
C01319,Dhanush Khanna,F,32,Delhi,2024-02-29,2024,1,2,February
C01320,Rhea Keer,M,33,Hyderabad,2024-01-13,2024,1,1,January
C01321,Yashvi Gaba,Other,42,Bangalore,2024-03-18,2024,1,3,March
C01322,Nehmat Barad,M,40,Ahmedabad,2025-02-20,2025,1,2,February
C01323,Ivana Bala,M,33,Bangalore,2025-08-28,2025,3,8,August
C01324,Sumer Datta,Other,23,Bangalore,2025-02-28,2025,1,2,February
C01325,Kimaya Wali,Other,30,Bangalore,2024-02-10,2024,1,2,February
C01326,Nishith Jha,F,26,Delhi,2024-04-22,2024,2,4,April
C01327,Lagan Raman,F,18,Chennai,2023-12-02,2023,4,12,December
C01328,Dishani Gokhale,F,51,Ahmedabad,2024-05-15,2024,2,5,May
C01329,Drishya Chahal,M,21,Bangalore,2024-09-14,2024,3,9,September
C01330,Ishaan Chandran,M,18,Hyderabad,2025-04-08,2025,2,4,April
C01331,Devansh Gopal,F,18,Pune,2024-04-29,2024,2,4,April
C01332,Indrans Tank,Other,28,Pune,2025-08-27,2025,3,8,August
C01333,Yasmin Kohli,F,37,Bangalore,2025-07-22,2025,3,7,July
C01334,Saksham Tailor,M,24,Hyderabad,2025-09-16,2025,3,9,September
C01335,Nayantara Borra,M,34,Mumbai,2024-09-03,2024,3,9,September
C01336,Azad Deshmukh,Other,32,Mumbai,2025-08-18,2025,3,8,August
C01337,Aarna Chawla,F,27,Pune,2024-04-24,2024,2,4,April
C01338,Navya Gulati,F,21,Chennai,2023-12-01,2023,4,12,December
C01339,Eshani Halder,Other,36,Bangalore,2025-03-19,2025,1,3,March
C01340,Mamooty Bansal,F,31,Pune,2025-06-20,2025,2,6,June
C01341,Madhav Chaudhuri,M,29,Bangalore,2024-07-01,2024,3,7,July
C01342,Nehmat Sengupta,F,39,Kolkata,2025-01-09,2025,1,1,January
C01343,Samaira Verma,F,32,Chennai,2025-06-23,2025,2,6,June
C01344,Kartik Dewan,F,23,Ahmedabad,2025-06-23,2025,2,6,June
C01345,Taran Kala,F,38,Mumbai,2025-04-05,2025,2,4,April
C01346,Miraan Grover,M,40,Mumbai,2024-11-15,2024,4,11,November
C01347,Ira Sem,Other,33,Hyderabad,2025-01-22,2025,1,1,January
C01348,Ayesha Desai,M,28,Bangalore,2024-07-18,2024,3,7,July
C01349,Raghav Jani,F,43,Ahmedabad,2024-04-08,2024,2,4,April
C01350,Ivan Hayer,Other,42,Ahmedabad,2024-01-26,2024,1,1,January
C01351,Uthkarsh Chawla,M,33,Kolkata,2024-10-25,2024,4,10,October
C01352,Eva Bhandari,F,19,Hyderabad,2024-02-13,2024,1,2,February
C01353,Lakshay Dass,Other,24,Mumbai,2025-10-09,2025,4,10,October
C01354,Prerak Sarma,F,48,Ahmedabad,2023-12-20,2023,4,12,December
C01355,Mamooty Arora,M,24,Kolkata,2025-10-20,2025,4,10,October
C01356,Madhup Loyal,F,39,Hyderabad,2025-06-04,2025,2,6,June
C01357,Advika Baral,M,21,Chennai,2024-12-12,2024,4,12,December
C01358,Diya Dhaliwal,Other,24,Pune,2025-04-02,2025,2,4,April
C01359,Zaina Madan,M,25,Delhi,2024-03-18,2024,1,3,March
C01360,Divij Char,Other,34,Pune,2025-04-05,2025,2,4,April
C01361,Umang Joshi,Other,32,Bangalore,2024-09-08,2024,3,9,September
C01362,Charvi Bahl,F,51,Delhi,2024-11-16,2024,4,11,November
C01363,Jivika Kannan,F,18,Pune,2025-10-17,2025,4,10,October
C01364,Aaina Dasgupta,Other,18,Kolkata,2025-01-05,2025,1,1,January
C01365,Miraya Arya,M,25,Hyderabad,2025-11-01,2025,4,11,November
C01366,Pranay Mann,M,32,Mumbai,2024-02-03,2024,1,2,February
C01367,Mohanlal Aurora,Other,33,Ahmedabad,2025-10-07,2025,4,10,October
C01368,Amani Varghese,F,29,Mumbai,2024-10-11,2024,4,10,October
C01369,Anika Apte,M,21,Ahmedabad,2024-12-07,2024,4,12,December
C01370,Jayant Dhar,F,28,Delhi,2024-08-11,2024,3,8,August
C01371,Kiaan Kamdar,F,22,Chennai,2023-11-23,2023,4,11,November
C01372,Yakshit Lal,M,29,Delhi,2025-09-05,2025,3,9,September
C01373,Aayush Kunda,Other,37,Kolkata,2024-10-22,2024,4,10,October
C01374,Yashvi Bajaj,F,18,Delhi,2023-12-18,2023,4,12,December
C01375,Zeeshan Varughese,M,38,Ahmedabad,2025-09-14,2025,3,9,September
C01376,Prisha Dara,F,18,Ahmedabad,2023-11-25,2023,4,11,November
C01377,Kiaan Goyal,M,20,Ahmedabad,2025-04-17,2025,2,4,April
C01378,Yuvraj  Krish,F,50,Pune,2023-11-12,2023,4,11,November
C01379,Navya Kota,M,25,Ahmedabad,2025-01-21,2025,1,1,January
C01380,Shanaya Sehgal,Other,37,Hyderabad,2025-02-21,2025,1,2,February
C01381,Farhan Bansal,M,41,Kolkata,2024-03-07,2024,1,3,March
C01382,Aarna Tripathi,F,38,Hyderabad,2024-11-08,2024,4,11,November
C01383,Vanya Rege,Other,18,Hyderabad,2023-12-31,2023,4,12,December
C01384,Eva Banik,M,27,Chennai,2024-09-29,2024,3,9,September
C01385,Mahika Thakkar,Other,22,Delhi,2025-09-24,2025,3,9,September
C01386,Kiara Rajan,Other,32,Ahmedabad,2025-01-29,2025,1,1,January
C01387,Armaan Lall,F,24,Pune,2024-04-24,2024,2,4,April
C01388,Siya Hora,M,39,Delhi,2025-05-03,2025,2,5,May
C01389,Tejas Bhatnagar,F,34,Pune,2025-01-27,2025,1,1,January
C01390,Jayan Chanda,Other,25,Ahmedabad,2025-11-01,2025,4,11,November
C01391,Misha Kumar,Other,29,Pune,2025-01-11,2025,1,1,January
C01392,Indrajit Ganesan,Other,33,Ahmedabad,2025-02-18,2025,1,2,February
C01393,Pranay Arora,M,29,Bangalore,2024-07-06,2024,3,7,July
C01394,Badal Wali,Other,22,Delhi,2025-06-25,2025,2,6,June
C01395,Kismat Kaur,M,27,Pune,2024-06-30,2024,2,6,June
C01396,Hazel Suri,F,25,Chennai,2024-01-19,2024,1,1,January
C01397,Anaya Raja,Other,18,Pune,2024-10-07,2024,4,10,October
C01398,Seher Goyal,Other,36,Bangalore,2024-02-05,2024,1,2,February
C01399,Manjari Choudhry,M,24,Mumbai,2023-11-17,2023,4,11,November
C01400,Lakshay Mangat,F,25,Mumbai,2024-01-22,2024,1,1,January
C01401,Neysa Grover,Other,35,Kolkata,2024-07-12,2024,3,7,July
C01402,Kimaya Edwin,M,31,Chennai,2025-04-17,2025,2,4,April
C01403,Pranay Kumer,Other,27,Delhi,2025-01-21,2025,1,1,January
C01404,Nishith Bahl,M,31,Bangalore,2024-01-09,2024,1,1,January
C01405,Alia Shenoy,F,25,Delhi,2025-03-26,2025,1,3,March
C01406,Mohanlal Deep,F,21,Delhi,2024-12-12,2024,4,12,December
C01407,Navya Jaggi,Other,27,Pune,2024-03-12,2024,1,3,March
C01408,Tejas Rajagopal,M,26,Kolkata,2024-08-14,2024,3,8,August
C01409,Samar Yogi,M,23,Bangalore,2024-04-21,2024,2,4,April
C01410,Nakul Ravi,F,18,Ahmedabad,2025-05-20,2025,2,5,May
C01411,Sahil Sandhu,Other,29,Mumbai,2025-10-21,2025,4,10,October
C01412,Ranbir Chada,F,18,Hyderabad,2024-03-29,2024,1,3,March
C01413,Samarth Swamy,Other,29,Hyderabad,2024-07-18,2024,3,7,July
C01414,Ranbir Gandhi,Other,26,Kolkata,2024-09-05,2024,3,9,September
C01415,Mamooty Bala,Other,28,Ahmedabad,2024-04-15,2024,2,4,April
C01416,Nitya Sahota,Other,30,Mumbai,2024-10-13,2024,4,10,October
C01417,Nayantara Kara,Other,35,Mumbai,2025-06-16,2025,2,6,June
C01418,Piya Gokhale,Other,24,Mumbai,2025-08-13,2025,3,8,August
C01419,Shray Upadhyay,M,26,Kolkata,2025-04-18,2025,2,4,April
C01420,Hunar Gaba,Other,30,Pune,2025-08-30,2025,3,8,August
